Customer_ID,Customer_Status,Age,Sex,Dependents,Education,Marital_Status,Income_Range,Credit_Card_Type,Account_Tenure_Months,Total_Products_Held,Inactive_Months_Last_Year,Customer_Contacts_Last_Year,Credit_Limit_Amount,Revolving_Balance,Available_Credit,Transaction_Amount_Change_Rate,Total_Transaction_Amount,Total_Transaction_Count,Transaction_Count_Change_Rate,Credit_Utilization_Ratio,Attrition_Probability_Class_1,Attrition_Probability_Class_2,Credit_Score,Predicted_Credit_Score_RF
711688983,Existing Customer,51,M,2,Unknown,Divorced,$80K - $120K,Blue,38,4,2,3,21382.0,1692,19690.0,0.731,3060,66,0.65,0.079,0.00021042,0.99979,691.686042137384,
714393708,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46,6,2,3,2254.0,533,1721.0,1.043,4913,84,0.909,0.236,0.00015971,0.99984,641.1877541799668,
789477483,Existing Customer,40,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,4433.0,1488,2945.0,0.669,3847,76,0.9,0.336,0.0001231,0.99988,581.7913970538423,
712481733,Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514,0.00032656,0.99967,534.2315649384442,
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520.0,1473,1047.0,0.515,2061,36,0.241,0.585,0.99671,0.00329379,491.0863791649611,490.7283183303315
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154,4501.0,0.702,2189,51,0.7,0.204,0.99467,0.00533,614.1916706565252,
709285683,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,31,4,1,1,1438.3,0,1438.3,0.836,4509,74,0.451,0.0,3.8289e-05,0.99996,681.8347398851163,683.1745478602328
789823383,Existing Customer,44,F,3,Unknown,Single,Less than $40K,Blue,34,3,3,4,2786.0,1635,1151.0,0.921,4532,82,1.0,0.587,0.00058851,0.99941,513.1685976825861,
709980783,Existing Customer,51,F,3,High School,Divorced,Less than $40K,Blue,36,4,3,0,3961.0,1729,2232.0,0.783,4066,63,0.8,0.437,6.6935e-05,0.99993,560.9210360916285,
772054458,Existing Customer,43,M,3,Unknown,Unknown,$60K - $80K,Blue,32,4,1,3,2476.0,1944,532.0,0.881,4025,65,0.585,0.785,0.00010566,0.99989,447.0051892224018,
788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.0,0,11606.0,0.797,2623,39,0.393,0.0,0.99691,0.00308778,709.5745727025723,
717045033,Existing Customer,45,F,3,Unknown,Married,Unknown,Blue,36,6,1,3,8459.0,757,7702.0,0.648,4677,87,0.673,0.089,0.00010566,0.99989,675.1424164091131,
710503308,Existing Customer,48,F,2,Graduate,Single,Unknown,Blue,29,6,1,2,9554.0,2337,7217.0,0.79,4049,71,0.69,0.245,5.5077e-05,0.99994,614.031104290667,
757167633,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0,642,3746.0,0.815,3836,81,0.723,0.146,0.00031104,0.99969,660.0952703944653,
779739783,Existing Customer,43,M,2,Graduate,Married,$60K - $80K,Blue,28,6,3,2,19826.0,1389,18437.0,0.614,3561,73,0.659,0.07,0.00017987,0.99982,676.9853244454386,
758653833,Existing Customer,34,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,3,2173.0,0,2173.0,0.922,4392,83,0.766,0.0,8.6952e-05,0.99991,675.1231918931525,
771288258,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,2545.0,1894,651.0,0.911,4660,68,0.789,0.744,0.00012982,0.99987,469.98340360224154,
716855058,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,38,5,2,4,1757.0,0,1757.0,0.89,2557,45,0.406,0.0,0.99709,0.0029104,684.2359250917223,
708433683,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,37,3,2,3,3164.0,2201,963.0,0.679,4410,86,0.623,0.696,0.00019143,0.99981,485.71328238371296,484.205476773628
713175483,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,2,6022.0,871,5151.0,0.6,3745,74,0.423,0.145,0.00011382,0.99989,656.9128280516269,
709500183,Attrited Customer,46,F,3,College,Married,Less than $40K,Blue,36,2,3,4,1804.0,0,1804.0,0.537,2077,44,0.419,0.0,0.99808,0.0019163,678.1357403762523,
789238683,Existing Customer,53,M,2,Uneducated,Divorced,$120K +,Blue,42,4,2,2,22664.0,0,22664.0,0.749,4586,89,0.745,0.0,0.00011703,0.99988,732.641797816751,727.7761513606063
710502258,Existing Customer,39,M,3,Graduate,Single,$60K - $80K,Blue,36,5,3,4,2527.0,2204,323.0,0.9,4598,85,0.771,0.872,0.00053543,0.99946,431.2219035057766,429.6311093661526
715445058,Attrited Customer,49,F,0,Doctorate,Married,Less than $40K,Blue,40,3,4,4,3547.0,2517,1030.0,0.805,2715,45,0.731,0.71,0.99871,0.00128895,478.2551473455917,
719464758,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3,604,834.3,0.81,4219,83,0.694,0.42,0.0001747,0.99983,575.6943868384659,579.1963170227489
708442158,Existing Customer,51,F,1,College,Married,Unknown,Blue,38,3,2,4,6182.0,1516,4666.0,1.137,3801,61,0.968,0.245,0.00029801,0.9997,623.8761407738372,
718524783,Attrited Customer,40,M,3,High School,Unknown,$80K - $120K,Blue,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,0.99808,0.00191647,715.2721996865581,
717093858,Existing Customer,49,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154.0,1490,664.0,0.727,3664,63,0.853,0.692,0.00029411,0.99971,479.62855555595723,
711654558,Existing Customer,46,M,3,Graduate,Unknown,$60K - $80K,Blue,36,6,3,4,2179.0,1632,547.0,0.801,4025,69,0.683,0.749,0.00053543,0.99946,464.51781111204303,
718924983,Existing Customer,59,M,0,Uneducated,Single,$60K - $80K,Blue,48,5,1,3,4906.0,1302,3604.0,0.862,4833,80,0.905,0.265,8.1736e-05,0.99992,639.4680726040831,
717463608,Existing Customer,38,F,1,Unknown,Married,$40K - $60K,Blue,26,5,3,1,2346.0,1407,939.0,0.77,4116,79,0.975,0.6,0.00011192,0.99989,492.09490272726833,
715779333,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,4753.0,0,4753.0,0.856,3895,71,0.578,0.0,0.00019864,0.9998,692.243205668263,692.2959322551422
708117933,Attrited Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,3,2,3,1880.0,0,1880.0,0.519,2469,34,0.417,0.0,0.9948,0.0052,680.3665873295103,
789563658,Existing Customer,64,M,0,College,Single,Less than $40K,Silver,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,0.00047012,0.99953,742.591545850644,
709239483,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,36,5,3,1,2721.0,1527,1194.0,0.743,4622,88,0.725,0.561,0.00010182,0.9999,524.9327746192714,
766456683,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,44,6,2,0,6160.0,2258,3902.0,0.717,3986,80,0.6,0.367,3.941e-05,0.99996,598.9594228236103,595.3578306952212
779703258,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,24,3,3,1,2069.0,1393,676.0,0.875,4962,70,0.75,0.673,0.00011377,0.99989,470.79914237367734,
709719333,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,29,6,3,4,28422.0,1258,27164.0,0.672,4841,80,0.6,0.044,0.00050163,0.9995,705.948142842694,
717016833,Existing Customer,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3,0,1438.3,0.797,4282,69,0.725,0.0,0.0002344,0.99977,673.4637935840682,
711017433,Existing Customer,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0,0.00033886,0.99966,667.0458877504515,
712777233,Attrited Customer,65,M,0,Graduate,Single,Unknown,Blue,48,1,4,3,1671.0,0,1671.0,0.725,2701,51,0.889,0.0,0.99682,0.00317639,702.7475401971071,
712706058,Attrited Customer,44,F,5,Graduate,Single,Less than $40K,Blue,37,1,2,4,1491.0,0,1491.0,0.551,1970,46,0.484,0.0,0.99704,0.00295637,678.8891627214988,
720905133,Attrited Customer,43,M,3,Graduate,Unknown,$80K - $120K,Blue,29,1,2,6,11422.0,1095,10327.0,0.773,2439,45,0.8,0.096,0.99903,0.00097026,652.7268598352545,
712947333,Attrited Customer,54,F,4,Unknown,Married,Less than $40K,Blue,43,3,3,0,5139.0,0,5139.0,0.33,1653,44,0.692,0.0,0.9871,0.0129,693.1729574183054,693.7579674198633
806995683,Existing Customer,61,M,0,Doctorate,Single,$60K - $80K,Blue,56,4,1,3,4783.0,2517,2266.0,1.024,2870,50,1.174,0.526,0.00011504,0.99988,564.6556129816847,
720575058,Existing Customer,47,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,1,2589.0,1693,896.0,0.878,4259,83,0.766,0.654,7.8291e-05,0.99992,494.87769831494955,
770828358,Existing Customer,38,M,1,Graduate,Unknown,$80K - $120K,Blue,25,4,2,4,8138.0,0,8138.0,0.596,4839,61,0.649,0.0,0.00030653,0.99969,682.610991200297,
721361433,Existing Customer,51,F,3,Graduate,Married,Unknown,Blue,37,6,1,1,4502.0,1785,2717.0,1.014,4469,87,0.812,0.396,3.4465e-05,0.99997,577.9707089079454,
770268933,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Silver,38,3,2,2,33521.0,928,32593.0,0.732,4115,66,0.535,0.028,0.00011671,0.99988,730.2782796236501,
789209283,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185,6.6935e-05,0.99993,641.3315499434024,
716204883,Existing Customer,53,M,4,College,Unknown,$60K - $80K,Blue,44,5,3,1,7026.0,1728,5298.0,0.669,3935,66,1.0,0.246,0.00011061,0.99989,636.2379991903405,631.5792697127819
715506258,Existing Customer,50,M,2,High School,Married,$80K - $120K,Blue,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122,6.6728e-05,0.99993,675.6463770473229,
711871758,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866,0.99447,0.00553,422.14878748349787,
772655733,Existing Customer,41,M,1,Uneducated,Single,$80K - $120K,Blue,31,6,2,4,2404.0,1887,517.0,0.592,4489,75,0.744,0.785,0.00031517,0.99968,447.6254546417174,448.22542013256026
719519058,Attrited Customer,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0,0.9949,0.0051,679.5122958805332,
716873733,Attrited Customer,43,F,4,Post-Graduate,Divorced,Less than $40K,Blue,30,4,3,3,3556.0,2517,1039.0,0.651,2639,53,0.71,0.708,0.99733,0.00267072,460.5998755061684,
780383358,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,5649.0,748,4901.0,1.077,4683,72,0.946,0.132,2.1081e-05,0.99998,661.7757295221556,661.9578222058553
718522308,Existing Customer,41,F,3,Post-Graduate,Unknown,$40K - $60K,Blue,29,6,1,3,14345.0,960,13385.0,0.817,4045,72,0.946,0.067,0.00011311,0.99989,674.3497235428334,677.8451054668467
716308683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.886,0.305,0.00019311,0.99981,605.3212339443522,
719056833,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,46,5,1,4,2281.0,920,1361.0,0.576,3968,66,0.833,0.403,0.00016305,0.99984,586.0143367202493,
712303908,Existing Customer,47,F,4,College,Married,Less than $40K,Blue,38,3,1,2,2633.0,1924,709.0,0.806,3407,66,0.535,0.731,5.6158e-05,0.99994,470.80347353589633,
715572783,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,31,6,1,2,7693.0,0,7693.0,0.579,4573,93,0.632,0.0,5.7151e-05,0.99994,691.2415658868458,691.6229104058425
713641233,Existing Customer,44,F,3,High School,Single,Unknown,Blue,31,5,6,4,10262.0,1888,8374.0,0.508,3553,65,0.757,0.184,0.00041093,0.99959,634.244742311723,637.2740340333547
712854633,Existing Customer,49,F,2,Unknown,Single,Unknown,Blue,39,4,1,3,11320.0,0,11320.0,0.669,2845,57,0.727,0.0,0.00010183,0.9999,701.4327393959973,
779340183,Existing Customer,53,F,1,College,Single,Less than $40K,Blue,35,3,2,4,2482.0,916,1566.0,0.632,4295,72,0.532,0.369,0.00029801,0.9997,578.6317464880972,
771952683,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,3,2,2,3035.0,0,3035.0,1.222,3847,63,0.658,0.0,0.00011482,0.99989,689.494820724852,
716639058,Existing Customer,51,M,2,Graduate,Single,$120K +,Blue,40,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0,0.00030251,0.9997,727.2726901759177,
779027733,Existing Customer,53,F,4,Unknown,Single,Less than $40K,Blue,34,6,2,2,6721.0,1115,5606.0,0.79,3718,51,0.759,0.166,0.00013121,0.99987,640.7650439373946,
713368833,Existing Customer,49,M,2,College,Single,$60K - $80K,Blue,41,6,3,4,6205.0,2233,3972.0,0.662,3906,64,0.684,0.36,0.00050168,0.9995,595.3346603742604,
713926308,Existing Customer,35,F,3,Uneducated,Single,Less than $40K,Blue,36,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556,0.00020424,0.9998,525.561898681654,
720206658,Attrited Customer,40,F,3,Graduate,Married,Less than $40K,Blue,29,6,2,4,1479.0,458,1021.0,0.466,1811,44,0.517,0.31,0.99706,0.00294141,570.7258617740571,
708720558,Existing Customer,44,M,3,College,Married,$60K - $80K,Blue,30,5,2,0,4489.0,0,4489.0,0.693,3773,64,0.455,0.0,4.2358e-05,0.99996,680.4864583213127,
713857758,Attrited Customer,53,F,1,Graduate,Married,Unknown,Blue,36,6,3,1,5842.0,198,5644.0,0.396,1828,44,0.517,0.034,0.99028,0.00972,672.4380904808012,676.2889630994428
711255858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,30,4,2,3,8777.0,1668,7109.0,0.85,4141,83,0.66,0.19,0.00022068,0.99978,631.6889813855514,635.4477977819492
798717783,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,3,6,1,3250.0,0,3250.0,0.601,4752,84,0.75,0.0,9.4124e-05,0.99991,710.7738254382812,
710674533,Attrited Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,34,3,3,4,15060.0,0,15060.0,0.545,1611,42,0.4,0.0,0.998,0.002003,691.2459010838558,693.1852848907363
718642458,Existing Customer,40,M,4,High School,Unknown,$80K - $120K,Blue,36,6,1,0,2126.0,1321,805.0,0.596,2992,72,1.0,0.621,2.0713e-05,0.99998,497.2524179416674,
709788783,Existing Customer,47,M,4,Unknown,Divorced,$40K - $60K,Blue,35,3,2,1,4907.0,773,4134.0,0.517,5088,71,0.651,0.158,7.9128e-05,0.99992,649.7348070146594,
752199183,Existing Customer,51,F,1,Uneducated,Married,Unknown,Blue,44,6,2,1,3553.0,0,3553.0,0.844,4923,89,0.648,0.0,6.6245e-05,0.99993,710.352162459001,
789707433,Existing Customer,41,F,4,High School,Single,Unknown,Blue,28,4,2,2,2515.0,1313,1202.0,0.981,4370,68,0.7,0.522,0.00011604,0.99988,520.6853067349199,
717448383,Attrited Customer,41,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,4428.0,0,4428.0,0.865,2331,36,0.286,0.0,0.99735,0.00264844,669.0253232326365,
779468808,Existing Customer,43,M,1,High School,Married,$40K - $60K,Blue,25,6,3,3,1616.0,0,1616.0,0.794,4961,78,0.814,0.0,0.00027604,0.99972,673.8232291685741,
790000608,Existing Customer,64,F,1,Graduate,Single,Less than $40K,Blue,56,4,1,1,6723.0,968,5755.0,0.832,3838,67,0.811,0.144,3.1176e-05,0.99997,687.3028655578792,
770917608,Existing Customer,42,F,1,Uneducated,Married,Less than $40K,Blue,29,3,4,2,2756.0,1911,845.0,0.774,4656,62,0.879,0.693,0.00020979,0.99979,473.0674186128965,470.4315396404746
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52,0.99697,0.00302546,531.6031027575181,
719048133,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,42,6,3,0,5456.0,0,5456.0,0.337,3470,65,0.625,0.0,6.8225e-05,0.99993,701.6765738066547,
771488583,Existing Customer,46,F,1,Graduate,Single,$40K - $60K,Blue,34,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0,0.00010684,0.99989,688.5309650577747,
717202908,Existing Customer,39,M,5,College,Married,$80K - $120K,Blue,29,3,3,4,34198.0,1804,32394.0,0.934,4270,59,0.639,0.053,0.00051793,0.99948,708.5261187345704,
720696558,Existing Customer,44,M,2,Graduate,Single,$80K - $120K,Blue,31,5,2,4,34516.0,1311,33205.0,0.6,4485,85,0.771,0.038,0.00032656,0.99967,718.2213713791077,716.2347874437697
788989083,Existing Customer,57,F,3,College,Single,$40K - $60K,Blue,44,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662,5.5564e-05,0.99994,508.58687750285253,
720398958,Existing Customer,53,F,1,Uneducated,Single,Less than $40K,Blue,43,6,2,3,2126.0,1257,869.0,0.632,4340,70,0.892,0.591,0.00018475,0.99982,526.0452117092501,
716530533,Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1,4,2573.0,1640,933.0,0.873,4094,77,0.638,0.637,0.00016249,0.99984,499.0618567326533,
714499908,Existing Customer,45,F,3,Unknown,Married,$40K - $60K,Blue,31,5,5,3,2016.0,1303,713.0,0.599,3243,63,0.615,0.646,0.00038536,0.99961,482.0224313067424,482.8712420585079
708879483,Existing Customer,48,F,1,College,Divorced,Less than $40K,Blue,36,6,3,0,4006.0,1646,2360.0,0.746,5006,89,0.534,0.411,6.0552e-05,0.99994,573.8717025846842,
716044383,Existing Customer,41,F,3,High School,Unknown,Unknown,Blue,36,5,1,2,5869.0,0,5869.0,0.713,4191,65,0.857,0.0,5.5559e-05,0.99994,695.4612322074073,
781320783,Attrited Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,41,3,2,3,4586.0,0,4586.0,0.812,2529,43,0.433,0.0,0.9948,0.0052,693.5396850178876,
711657783,Existing Customer,50,F,2,College,Single,Less than $40K,Blue,41,6,3,4,1438.3,0,1438.3,0.872,4617,67,0.634,0.0,0.00050168,0.9995,700.2761718571693,700.5337833158171
715423233,Existing Customer,46,M,5,Unknown,Married,$60K - $80K,Blue,35,3,3,3,1790.0,796,994.0,0.722,3539,57,0.966,0.445,0.00034328,0.99966,550.7392890297683,
719264058,Existing Customer,51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,3556.0,0.807,4305,51,1.318,0.393,0.00016428,0.99984,578.1678416038781,
711120333,Existing Customer,43,M,5,Unknown,Married,$60K - $80K,Blue,36,3,5,1,7411.0,1341,6070.0,0.799,4278,80,0.633,0.181,0.00013749,0.99986,643.8656562181858,
714100008,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667.0,2517,3150.0,0.684,2176,38,0.267,0.444,0.99466,0.00534,551.0672942304856,
798030933,Existing Customer,47,M,4,College,Single,$60K - $80K,Blue,41,5,2,3,15594.0,0,15594.0,0.631,4745,75,0.786,0.0,0.00019519,0.9998,721.4746598787069,
708223383,Attrited Customer,47,F,3,High School,Married,Unknown,Blue,39,6,3,4,11410.0,979,10431.0,1.049,2736,38,0.462,0.086,0.99808,0.00191647,675.173414515846,
708705783,Attrited Customer,47,M,3,Doctorate,Married,$60K - $80K,Blue,36,6,3,1,1584.0,1214,370.0,0.887,2628,41,0.64,0.766,0.9939,0.0061,450.9980040990137,
778949133,Existing Customer,44,M,1,Uneducated,Married,$80K - $120K,Blue,29,4,3,3,13298.0,1694,11604.0,0.824,3476,66,0.784,0.127,0.00029196,0.99971,651.7546976079082,
709017258,Attrited Customer,51,F,2,Unknown,Married,Less than $40K,Blue,36,1,2,2,2114.0,0,2114.0,0.875,2872,45,0.5,0.0,0.99207,0.00793,682.8858245714353,
709161108,Attrited Customer,44,M,1,Unknown,Single,$60K - $80K,Blue,33,3,2,4,2540.0,0,2540.0,0.212,1531,31,0.107,0.0,0.99704,0.00295827,670.8908636481641,
716842908,Existing Customer,41,F,5,Uneducated,Single,Less than $40K,Blue,30,4,2,1,1762.0,1051,711.0,0.785,4986,80,0.739,0.596,7.2863e-05,0.99993,504.2985488248209,
787513533,Existing Customer,47,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,3,2245.0,1503,742.0,0.754,3344,54,0.543,0.669,0.00029196,0.99971,484.92915147151837,
717949983,Existing Customer,47,M,1,Uneducated,Married,$40K - $60K,Blue,36,3,2,3,8168.0,2137,6031.0,0.659,3554,82,0.822,0.262,0.00018475,0.99982,616.7453479989879,
714089658,Attrited Customer,41,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,1,2238.0,0,2238.0,0.452,2063,42,0.5,0.0,0.98564,0.01436,678.6886931337326,
718863258,Attrited Customer,54,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,3881.0,2517,1364.0,0.815,2463,38,0.407,0.649,0.9964,0.00359603,497.4613539476069,
717549408,Existing Customer,44,M,4,Graduate,Married,$80K - $120K,Blue,36,3,1,3,20485.0,0,20485.0,0.751,3024,51,1.04,0.0,9.7154e-05,0.9999,710.3204531467273,
807600633,Existing Customer,44,F,2,Doctorate,Divorced,Unknown,Blue,39,6,4,1,9856.0,671,9185.0,0.662,5408,83,0.729,0.068,0.0001897,0.99981,692.7780301147098,
770293758,Existing Customer,44,M,3,High School,Single,Less than $40K,Blue,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496,5.5559e-05,0.99994,548.2458525821711,
765584208,Existing Customer,43,F,3,Unknown,Divorced,Less than $40K,Blue,30,3,2,1,2905.0,2079,826.0,0.789,4444,84,0.909,0.716,7.8291e-05,0.99992,467.0220369347607,467.33054270096324
811989858,Existing Customer,49,M,4,Uneducated,Unknown,$60K - $80K,Silver,44,6,3,2,32244.0,0,32244.0,0.647,3501,65,0.757,0.0,0.00017526,0.99982,744.2209067895096,
721276383,Existing Customer,47,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,2,3,5624.0,1216,4408.0,0.691,3843,66,1.0,0.216,0.00022525,0.99977,623.0664721111838,626.6506844375257
708585933,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,36,6,2,3,1656.0,1429,227.0,0.777,4258,77,0.75,0.863,0.00019517,0.9998,430.8207411219649,
713283933,Attrited Customer,42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0,0.9968,0.00320374,670.2607163585513,
714915633,Attrited Customer,42,M,0,High School,Single,$60K - $80K,Blue,36,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0,0.99924,0.00076382,696.7276226816061,
709236633,Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,28,3,1,3,6608.0,2270,4338.0,0.75,4033,58,0.657,0.344,9.8837e-05,0.9999,578.1912426075451,
827948133,Existing Customer,47,F,3,Graduate,Single,Less than $40K,Blue,43,4,2,4,5062.0,1423,3639.0,0.775,4535,68,0.417,0.281,0.00033886,0.99966,624.3532781783158,
718946358,Existing Customer,44,M,3,Uneducated,Single,$40K - $60K,Blue,30,3,3,2,1547.0,0,1547.0,0.792,4348,63,0.615,0.0,0.00019191,0.99981,679.3354652169039,
714400308,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Silver,49,3,1,1,11060.0,1647,9413.0,0.938,4545,83,0.766,0.149,2.6479e-05,0.99997,683.4103888065711,
789670533,Existing Customer,41,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,1438.3,0.66,4300,67,0.675,0.0,5.3542e-05,0.99995,671.7754608175056,
770942283,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,33,4,3,2,3670.0,0,3670.0,0.797,4811,68,0.889,0.0,0.00019771,0.9998,690.2728624785477,
827074758,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564,0.00016861,0.99983,529.1690163403412,
818326083,Existing Customer,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616,5.5559e-05,0.99994,528.5067465627061,
712292133,Attrited Customer,45,F,3,College,Married,Less than $40K,Blue,36,4,2,4,2330.0,2294,36.0,0.456,2107,40,0.333,0.985,0.99697,0.00302519,383.5600083734632,
709449333,Existing Customer,49,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45,0.00010386,0.9999,563.1857604457729,
788840283,Existing Customer,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72,0.00022525,0.99977,459.14882107415417,
716013858,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071,0.00013562,0.99986,695.7822262124608,
712229283,Attrited Customer,48,F,4,Doctorate,Unknown,Unknown,Blue,24,4,2,3,1438.3,0,1438.3,0.738,2306,46,0.484,0.0,0.99657,0.00342939,657.4163239578278,
751422258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,5583.0,0.748,3317,71,0.821,0.0,0.00018864,0.99981,693.8899464013732,
715691808,Existing Customer,41,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,3,4,7764.0,621,7143.0,0.67,3955,72,0.756,0.08,0.00055052,0.99945,662.2152702953688,
794273283,Attrited Customer,51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0,0.99691,0.00308778,732.1987145199522,
788838033,Attrited Customer,45,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841.0,0,3841.0,0.794,2832,48,0.846,0.0,0.99686,0.0031388,672.6711595197979,
712778658,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454,0.0003139,0.99969,559.269450514594,
789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.173,0.00011482,0.99989,648.4452442720415,
778965183,Existing Customer,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5,3,2,5869.0,2517,3352.0,0.505,4166,85,0.809,0.429,0.00019191,0.99981,555.9116943831885,
714462558,Existing Customer,44,F,5,Unknown,Married,Unknown,Blue,36,4,2,3,5791.0,0,5791.0,0.645,4556,67,0.861,0.0,0.00021724,0.99978,697.3229219358257,
789013833,Attrited Customer,50,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012,0.98369,0.01631,723.929987324945,
800869758,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,777.0,0.635,3967,76,0.767,0.645,3.7884e-05,0.99996,507.9214094595529,
